rows,mode,workload,engine,block,run,elapsed_ms,cpu_ms,output_rows,validated,execute_roundtrip_ms,fetch_dataframe_ms,query_id,server_total_ms,server_compilation_ms,server_execution_ms,server_provisioning_queue_ms,server_overload_queue_ms,server_bytes_scanned
10000000,warehouse,join_groupby,snowflake,3,15,174.238166,4.588,200,True,172.487958,1.750208,01c6f1d3-0001-fe0c-0001-9ade000afa16,135.0,44.0,91.0,0.0,0.0,235083247.0
100000,warehouse,filter_project,snowflake,3,11,239.137959,10.875,19886,True,189.255792,49.882167,01c6f1d3-0001-fe0c-0001-9ade000afa1e,134.0,36.0,98.0,0.0,0.0,973312.0
100000,warehouse,filter_project,snowflake,3,12,216.947,5.55,19886,True,182.533625,34.413375,01c6f1d3-0001-fe0c-0001-9ade000afa22,130.0,34.0,96.0,0.0,0.0,973312.0
100000,warehouse,filter_project,snowflake,3,13,221.956166,4.94,19886,True,189.674208,32.281958,01c6f1d3-0001-fe0c-0001-9ade000afa26,126.0,33.0,93.0,0.0,0.0,973312.0
100000,warehouse,filter_project,snowflake,3,14,250.392125,15.382,19886,True,210.207125,40.185,01c6f1d3-0001-fcf8-0001-9ade000aa4f2,144.0,33.0,111.0,0.0,0.0,973312.0
100000,warehouse,filter_project,snowflake,3,15,863.272708,15.114,19886,True,824.820708,38.452,01c6f1d3-0001-fe0c-0001-9ade000afa2a,156.0,53.0,103.0,0.0,0.0,973312.0
1000000,warehouse,filter_project,snowflake,3,11,352.320333,19.771,198279,True,295.427666,56.892667,01c6f1d3-0001-fe0c-0001-9ade000afa3a,239.0,32.0,207.0,0.0,0.0,7627264.0
1000000,warehouse,filter_project,snowflake,3,12,368.426375,20.491,198279,True,307.600833,60.825542,01c6f1d3-0001-fe0c-0001-9ade000afa3e,238.0,31.0,207.0,0.0,0.0,7627264.0
1000000,warehouse,filter_project,snowflake,3,13,721.773,46.323,198279,True,286.305375,435.467625,01c6f1d3-0001-fe0c-0001-9ade000afa42,229.0,29.0,200.0,0.0,0.0,7627264.0
1000000,warehouse,filter_project,snowflake,3,14,361.474292,41.863,198279,True,305.010583,56.463709,01c6f1d3-0001-fcf8-0001-9ade000aa4f6,243.0,31.0,212.0,0.0,0.0,7627264.0
1000000,warehouse,filter_project,snowflake,3,15,385.015,38.357,198279,True,322.965125,62.049875,01c6f1d3-0001-fe0c-0001-9ade000afa46,238.0,35.0,203.0,0.0,0.0,7627264.0
100000,parquet,filter_project,duckdb,3,11,1.94675,1.984,19886,True,,,,,,,,,
100000,parquet,filter_project,duckdb,3,12,1.828416,1.864,19886,True,,,,,,,,,
100000,parquet,filter_project,duckdb,3,13,1.912792,3.457,19886,True,,,,,,,,,
100000,parquet,filter_project,duckdb,3,14,1.840375,1.877,19886,True,,,,,,,,,
100000,parquet,filter_project,duckdb,3,15,1.810083,1.847,19886,True,,,,,,,,,
100000,parquet,filter_project,pandas,3,11,2.414708,3.32,19886,True,,,,,,,,,
100000,parquet,filter_project,pandas,3,12,2.24825,2.946,19886,True,,,,,,,,,
100000,parquet,filter_project,pandas,3,13,2.221917,2.924,19886,True,,,,,,,,,
100000,parquet,filter_project,pandas,3,14,2.251792,2.955,19886,True,,,,,,,,,
100000,parquet,filter_project,pandas,3,15,2.099875,2.781,19886,True,,,,,,,,,
1000000,memory,clean_derive,pandas,3,11,2.876917,2.887,1000000,True,,,,,,,,,
1000000,memory,clean_derive,pandas,3,12,2.814833,2.823,1000000,True,,,,,,,,,
1000000,memory,clean_derive,pandas,3,13,2.775,2.783,1000000,True,,,,,,,,,
1000000,memory,clean_derive,pandas,3,14,2.77625,2.783,1000000,True,,,,,,,,,
1000000,memory,clean_derive,pandas,3,15,2.785834,2.792,1000000,True,,,,,,,,,
1000000,memory,clean_derive,duckdb,3,11,5.367583,14.304,1000000,True,,,,,,,,,
1000000,memory,clean_derive,duckdb,3,12,5.301667,13.997,1000000,True,,,,,,,,,
1000000,memory,clean_derive,duckdb,3,13,4.58625,12.211,1000000,True,,,,,,,,,
1000000,memory,clean_derive,duckdb,3,14,4.578,13.089,1000000,True,,,,,,,,,
1000000,memory,clean_derive,duckdb,3,15,4.649417,12.209,1000000,True,,,,,,,,,
10000000,memory,filter_project,pandas,3,11,14.902958,14.912,1980090,True,,,,,,,,,
10000000,memory,filter_project,pandas,3,12,14.722375,14.731,1980090,True,,,,,,,,,
10000000,memory,filter_project,pandas,3,13,16.724833,16.732,1980090,True,,,,,,,,,
10000000,memory,filter_project,pandas,3,14,17.356583,17.354,1980090,True,,,,,,,,,
10000000,memory,filter_project,pandas,3,15,15.858458,15.867,1980090,True,,,,,,,,,
10000000,memory,filter_project,duckdb,3,11,10.864584,32.898,1980090,True,,,,,,,,,
10000000,memory,filter_project,duckdb,3,12,10.540417,31.784,1980090,True,,,,,,,,,
10000000,memory,filter_project,duckdb,3,13,10.828417,33.048,1980090,True,,,,,,,,,
10000000,memory,filter_project,duckdb,3,14,10.635042,32.314,1980090,True,,,,,,,,,
10000000,memory,filter_project,duckdb,3,15,10.411292,31.633,1980090,True,,,,,,,,,
100000,warehouse,groupby,snowflake,3,11,126.980334,2.249,50,True,126.349125,0.631209,01c6f1d4-0001-fcf8-0001-9ade000aa4fa,53.0,35.0,18.0,0.0,0.0,973312.0
100000,warehouse,groupby,snowflake,3,12,85.072375,2.252,50,True,84.470916,0.601459,01c6f1d4-0001-fcf8-0001-9ade000aa4fe,52.0,34.0,18.0,0.0,0.0,973312.0
100000,warehouse,groupby,snowflake,3,13,80.035625,2.329,50,True,79.396833,0.638792,01c6f1d4-0001-fcf8-0001-9ade000aa502,54.0,35.0,19.0,0.0,0.0,973312.0
100000,warehouse,groupby,snowflake,3,14,626.694167,5.67,50,True,624.527958,2.166209,01c6f1d4-0001-fe0c-0001-9ade000afa52,76.0,55.0,21.0,0.0,0.0,973312.0
100000,warehouse,groupby,snowflake,3,15,127.451,3.34,50,True,126.379041,1.071959,01c6f1d4-0001-fe0c-0001-9ade000afa56,54.0,35.0,19.0,0.0,0.0,973312.0
1000000,warehouse,clean_derive,snowflake,3,11,789.497708,85.527,1000000,True,633.628125,155.869583,01c6f1d4-0001-fcf8-0001-9ade000aa50a,426.0,34.0,392.0,0.0,0.0,7627264.0
1000000,warehouse,clean_derive,snowflake,3,12,651.064041,86.006,1000000,True,511.156416,139.907625,01c6f1d4-0001-fcf8-0001-9ade000aa50e,446.0,46.0,400.0,0.0,0.0,7627264.0
1000000,warehouse,clean_derive,snowflake,3,13,1054.992292,108.501,1000000,True,511.909833,543.082459,01c6f1d4-0001-fe0c-0001-9ade000afa5e,433.0,30.0,403.0,0.0,0.0,7627264.0
1000000,warehouse,clean_derive,snowflake,3,14,996.867667,106.632,1000000,True,501.791083,495.076584,01c6f1d4-0001-fcf8-0001-9ade000aa512,441.0,37.0,404.0,0.0,0.0,7627264.0
1000000,warehouse,clean_derive,snowflake,3,15,1220.713875,132.649,1000000,True,532.927583,687.786292,01c6f1d4-0001-fcf8-0001-9ade000aa516,467.0,39.0,428.0,0.0,0.0,7627264.0
100000,parquet,join_groupby,pandas,3,11,7.133083,7.893,200,True,,,,,,,,,
100000,parquet,join_groupby,pandas,3,12,6.883291,7.639,200,True,,,,,,,,,
100000,parquet,join_groupby,pandas,3,13,6.788542,7.601,200,True,,,,,,,,,
100000,parquet,join_groupby,pandas,3,14,6.716833,7.467,200,True,,,,,,,,,
100000,parquet,join_groupby,pandas,3,15,6.889834,7.654,200,True,,,,,,,,,
100000,parquet,join_groupby,duckdb,3,11,4.338709,6.411,200,True,,,,,,,,,
100000,parquet,join_groupby,duckdb,3,12,4.231125,6.204,200,True,,,,,,,,,
100000,parquet,join_groupby,duckdb,3,13,4.075583,4.577,200,True,,,,,,,,,
100000,parquet,join_groupby,duckdb,3,14,4.276167,6.316,200,True,,,,,,,,,
100000,parquet,join_groupby,duckdb,3,15,4.519292,4.747,200,True,,,,,,,,,
100000,memory,join_groupby,pandas,3,11,5.329333,5.338,200,True,,,,,,,,,
100000,memory,join_groupby,pandas,3,12,5.187916,5.193,200,True,,,,,,,,,
100000,memory,join_groupby,pandas,3,13,5.123208,5.13,200,True,,,,,,,,,
100000,memory,join_groupby,pandas,3,14,5.083292,5.089,200,True,,,,,,,,,
100000,memory,join_groupby,pandas,3,15,5.752208,5.758,200,True,,,,,,,,,
100000,memory,join_groupby,duckdb,3,11,3.5315,3.831,200,True,,,,,,,,,
100000,memory,join_groupby,duckdb,3,12,3.4615,3.74,200,True,,,,,,,,,
100000,memory,join_groupby,duckdb,3,13,3.306875,3.571,200,True,,,,,,,,,
100000,memory,join_groupby,duckdb,3,14,3.290375,3.551,200,True,,,,,,,,,
100000,memory,join_groupby,duckdb,3,15,3.301417,3.57,200,True,,,,,,,,,
10000000,warehouse,filter_project,snowflake,3,11,1520.616542,321.471,1980090,True,516.145292,1004.47125,01c6f1d4-0001-fe0c-0001-9ade000afa62,334.0,37.0,297.0,0.0,0.0,215731200.0
10000000,warehouse,filter_project,snowflake,3,12,1048.816583,267.811,1980090,True,337.134458,711.682125,01c6f1d4-0001-fcf8-0001-9ade000aa522,279.0,36.0,243.0,0.0,0.0,226409984.0
10000000,warehouse,filter_project,snowflake,3,13,1497.942625,351.547,1980090,True,344.203542,1153.739083,01c6f1d4-0001-fcf8-0001-9ade000aa526,279.0,35.0,244.0,0.0,0.0,226409984.0
10000000,warehouse,filter_project,snowflake,3,14,1264.281125,344.562,1980090,True,330.544416,933.736709,01c6f1d4-0001-fe0c-0001-9ade000afa66,269.0,38.0,231.0,0.0,0.0,205052928.0
10000000,warehouse,filter_project,snowflake,3,15,1146.139833,314.346,1980090,True,415.835958,730.303875,01c6f1d4-0001-fcf8-0001-9ade000aa52a,268.0,32.0,236.0,0.0,0.0,226409984.0
100000,warehouse,clean_derive,snowflake,3,11,355.613584,20.192,100000,True,280.094875,75.518709,01c6f1d4-0001-fe0c-0001-9ade000afa72,202.0,35.0,167.0,0.0,0.0,973312.0
100000,warehouse,clean_derive,snowflake,3,12,509.029042,33.93,100000,True,439.2905,69.738542,01c6f1d4-0001-fcf8-0001-9ade000aa52e,206.0,33.0,173.0,0.0,0.0,973312.0
100000,warehouse,clean_derive,snowflake,3,13,573.456875,29.21,100000,True,257.839667,315.617208,01c6f1d4-0001-fcf8-0001-9ade000aa532,204.0,29.0,175.0,0.0,0.0,973312.0
100000,warehouse,clean_derive,snowflake,3,14,372.360167,33.329,100000,True,284.312542,88.047625,01c6f1d4-0001-fcf8-0001-9ade000aa536,199.0,38.0,161.0,0.0,0.0,973312.0
100000,warehouse,clean_derive,snowflake,3,15,542.530375,33.41,100000,True,256.910125,285.62025,01c6f1d4-0001-fe0c-0001-9ade000afa76,197.0,31.0,166.0,0.0,0.0,973312.0
1000000,parquet,clean_derive,pandas,3,11,8.456625,19.641,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,pandas,3,12,8.21275,18.81,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,pandas,3,13,8.529958,18.984,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,pandas,3,14,8.231833,18.717,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,pandas,3,15,8.191208,18.633,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,duckdb,3,11,8.191584,23.531,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,duckdb,3,12,8.0395,23.168,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,duckdb,3,13,7.954959,23.299,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,duckdb,3,14,7.987542,25.453,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,duckdb,3,15,8.285,26.609,1000000,True,,,,,,,,,
100000,memory,clean_derive,pandas,3,11,0.71075,0.705,100000,True,,,,,,,,,
100000,memory,clean_derive,pandas,3,12,0.5255,0.534,100000,True,,,,,,,,,
100000,memory,clean_derive,pandas,3,13,0.493,0.498,100000,True,,,,,,,,,
100000,memory,clean_derive,pandas,3,14,0.439125,0.444,100000,True,,,,,,,,,
100000,memory,clean_derive,pandas,3,15,0.433834,0.438,100000,True,,,,,,,,,
100000,memory,clean_derive,duckdb,3,11,1.778333,1.818,100000,True,,,,,,,,,
100000,memory,clean_derive,duckdb,3,12,1.669167,1.699,100000,True,,,,,,,,,
100000,memory,clean_derive,duckdb,3,13,1.883416,1.913,100000,True,,,,,,,,,
100000,memory,clean_derive,duckdb,3,14,1.86125,1.898,100000,True,,,,,,,,,
100000,memory,clean_derive,duckdb,3,15,1.785083,1.829,100000,True,,,,,,,,,
10000000,warehouse,groupby,snowflake,3,11,103.862375,3.017,50,True,102.811125,1.05125,01c6f1d4-0001-fe0c-0001-9ade000afa7e,80.0,29.0,51.0,0.0,0.0,226409984.0
10000000,warehouse,groupby,snowflake,3,12,118.914125,3.636,50,True,117.607709,1.306416,01c6f1d4-0001-fcf8-0001-9ade000aa53e,92.0,38.0,54.0,0.0,0.0,226409984.0
10000000,warehouse,groupby,snowflake,3,13,173.065459,5.927,50,True,170.024,3.041459,01c6f1d4-0001-fe0c-0001-9ade000afa82,84.0,34.0,50.0,0.0,0.0,226409984.0
10000000,warehouse,groupby,snowflake,3,14,107.744208,2.546,50,True,107.038333,0.705875,01c6f1d4-0001-fe0c-0001-9ade000afa86,84.0,34.0,50.0,0.0,0.0,226409984.0
10000000,warehouse,groupby,snowflake,3,15,121.5065,2.306,50,True,120.790542,0.715958,01c6f1d4-0001-fe0c-0001-9ade000afa8a,95.0,43.0,52.0,0.0,0.0,226409984.0
1000000,parquet,groupby,pandas,3,11,10.070334,15.631,50,True,,,,,,,,,
1000000,parquet,groupby,pandas,3,12,9.787,15.179,50,True,,,,,,,,,
1000000,parquet,groupby,pandas,3,13,10.242416,16.421,50,True,,,,,,,,,
1000000,parquet,groupby,pandas,3,14,10.164958,15.633,50,True,,,,,,,,,
1000000,parquet,groupby,pandas,3,15,10.030042,15.798,50,True,,,,,,,,,
1000000,parquet,groupby,duckdb,3,11,4.102667,12.863,50,True,,,,,,,,,
1000000,parquet,groupby,duckdb,3,12,4.088625,12.052,50,True,,,,,,,,,
1000000,parquet,groupby,duckdb,3,13,3.849,11.308,50,True,,,,,,,,,
1000000,parquet,groupby,duckdb,3,14,3.737792,11.105,50,True,,,,,,,,,
1000000,parquet,groupby,duckdb,3,15,3.695625,11.068,50,True,,,,,,,,,
100000,parquet,clean_derive,duckdb,3,11,2.604542,2.644,100000,True,,,,,,,,,
100000,parquet,clean_derive,duckdb,3,12,2.455541,2.488,100000,True,,,,,,,,,
100000,parquet,clean_derive,duckdb,3,13,2.435166,2.469,100000,True,,,,,,,,,
100000,parquet,clean_derive,duckdb,3,14,2.55975,4.612,100000,True,,,,,,,,,
100000,parquet,clean_derive,duckdb,3,15,2.401167,2.437,100000,True,,,,,,,,,
100000,parquet,clean_derive,pandas,3,11,2.177667,3.122,100000,True,,,,,,,,,
100000,parquet,clean_derive,pandas,3,12,2.206625,3.129,100000,True,,,,,,,,,
100000,parquet,clean_derive,pandas,3,13,2.123458,3.076,100000,True,,,,,,,,,
100000,parquet,clean_derive,pandas,3,14,2.151209,3.232,100000,True,,,,,,,,,
100000,parquet,clean_derive,pandas,3,15,1.914959,2.813,100000,True,,,,,,,,,
1000000,warehouse,join_groupby,snowflake,3,11,146.963625,3.587,200,True,145.713625,1.25,01c6f1d4-0001-fe0c-0001-9ade000afa92,110.0,42.0,68.0,0.0,0.0,7865856.0
1000000,warehouse,join_groupby,snowflake,3,12,155.061792,5.206,200,True,152.984375,2.077417,01c6f1d4-0001-fe0c-0001-9ade000afa96,117.0,48.0,69.0,0.0,0.0,7865856.0
1000000,warehouse,join_groupby,snowflake,3,13,186.871,3.704,200,True,185.625,1.246,01c6f1d4-0001-fcf8-0001-9ade000aa546,137.0,65.0,72.0,0.0,0.0,7865856.0
1000000,warehouse,join_groupby,snowflake,3,14,189.907417,2.353,200,True,189.242334,0.665083,01c6f1d4-0001-fe0c-0001-9ade000afa9a,109.0,39.0,70.0,0.0,0.0,7865856.0
1000000,warehouse,join_groupby,snowflake,3,15,247.03175,4.803,200,True,245.333,1.69875,01c6f1d4-0001-fcf8-0001-9ade000aa54a,185.0,111.0,74.0,0.0,0.0,7865856.0
100000,memory,filter_project,duckdb,3,11,0.652416,0.682,19886,True,,,,,,,,,
100000,memory,filter_project,duckdb,3,12,0.571375,0.602,19886,True,,,,,,,,,
100000,memory,filter_project,duckdb,3,13,0.553333,0.584,19886,True,,,,,,,,,
100000,memory,filter_project,duckdb,3,14,0.53775,0.569,19886,True,,,,,,,,,
100000,memory,filter_project,duckdb,3,15,0.556916,0.589,19886,True,,,,,,,,,
100000,memory,filter_project,pandas,3,11,0.577334,0.584,19886,True,,,,,,,,,
100000,memory,filter_project,pandas,3,12,0.56275,0.569,19886,True,,,,,,,,,
100000,memory,filter_project,pandas,3,13,0.665583,0.674,19886,True,,,,,,,,,
100000,memory,filter_project,pandas,3,14,0.663709,0.672,19886,True,,,,,,,,,
100000,memory,filter_project,pandas,3,15,0.611041,0.619,19886,True,,,,,,,,,
100000,memory,join_groupby,duckdb,4,16,3.323542,3.739,200,True,,,,,,,,,
100000,memory,join_groupby,duckdb,4,17,3.163292,3.442,200,True,,,,,,,,,
100000,memory,join_groupby,duckdb,4,18,3.192459,3.461,200,True,,,,,,,,,
100000,memory,join_groupby,duckdb,4,19,3.121667,3.402,200,True,,,,,,,,,
100000,memory,join_groupby,duckdb,4,20,3.1215,3.357,200,True,,,,,,,,,
100000,memory,join_groupby,pandas,4,16,5.442666,5.45,200,True,,,,,,,,,
100000,memory,join_groupby,pandas,4,17,5.2405,5.247,200,True,,,,,,,,,
100000,memory,join_groupby,pandas,4,18,5.13125,5.137,200,True,,,,,,,,,
100000,memory,join_groupby,pandas,4,19,5.087083,5.094,200,True,,,,,,,,,
100000,memory,join_groupby,pandas,4,20,5.127875,5.133,200,True,,,,,,,,,
1000000,warehouse,join_groupby,snowflake,4,16,147.072417,3.387,200,True,145.88875,1.183667,01c6f1d4-0001-fe0c-0001-9ade000afa9e,113.0,45.0,68.0,0.0,0.0,7865856.0
1000000,warehouse,join_groupby,snowflake,4,17,247.605084,4.649,200,True,245.595459,2.009625,01c6f1d4-0001-fcf8-0001-9ade000aa556,132.0,60.0,72.0,0.0,0.0,7865856.0
1000000,warehouse,join_groupby,snowflake,4,18,147.818834,2.895,200,True,147.024334,0.7945,01c6f1d4-0001-fe0c-0001-9ade000afaa2,114.0,45.0,69.0,0.0,0.0,7865856.0
1000000,warehouse,join_groupby,snowflake,4,19,151.835416,2.485,200,True,151.166291,0.669125,01c6f1d4-0001-fe0c-0001-9ade000afaa6,109.0,40.0,69.0,0.0,0.0,7865856.0
1000000,warehouse,join_groupby,snowflake,4,20,142.81875,2.158,200,True,142.219958,0.598792,01c6f1d4-0001-fe0c-0001-9ade000afaaa,110.0,40.0,70.0,0.0,0.0,7865856.0
100000,parquet,join_groupby,pandas,4,16,7.4115,8.277,200,True,,,,,,,,,
100000,parquet,join_groupby,pandas,4,17,7.066875,7.844,200,True,,,,,,,,,
100000,parquet,join_groupby,pandas,4,18,6.829334,7.541,200,True,,,,,,,,,
100000,parquet,join_groupby,pandas,4,19,7.019584,7.823,200,True,,,,,,,,,
100000,parquet,join_groupby,pandas,4,20,6.976417,7.767,200,True,,,,,,,,,
100000,parquet,join_groupby,duckdb,4,16,4.704916,4.844,200,True,,,,,,,,,
100000,parquet,join_groupby,duckdb,4,17,4.754667,6.648,200,True,,,,,,,,,
100000,parquet,join_groupby,duckdb,4,18,4.649875,4.739,200,True,,,,,,,,,
100000,parquet,join_groupby,duckdb,4,19,4.743666,6.844,200,True,,,,,,,,,
100000,parquet,join_groupby,duckdb,4,20,5.113917,7.315,200,True,,,,,,,,,
100000,parquet,clean_derive,pandas,4,16,1.899041,2.867,100000,True,,,,,,,,,
100000,parquet,clean_derive,pandas,4,17,1.933875,3.005,100000,True,,,,,,,,,
100000,parquet,clean_derive,pandas,4,18,1.773416,2.671,100000,True,,,,,,,,,
100000,parquet,clean_derive,pandas,4,19,1.758625,2.646,100000,True,,,,,,,,,
100000,parquet,clean_derive,pandas,4,20,1.808,2.695,100000,True,,,,,,,,,
100000,parquet,clean_derive,duckdb,4,16,2.987542,3.033,100000,True,,,,,,,,,
100000,parquet,clean_derive,duckdb,4,17,2.804291,5.029,100000,True,,,,,,,,,
100000,parquet,clean_derive,duckdb,4,18,2.5795,4.66,100000,True,,,,,,,,,
100000,parquet,clean_derive,duckdb,4,19,2.480292,4.515,100000,True,,,,,,,,,
100000,parquet,clean_derive,duckdb,4,20,2.458041,4.48,100000,True,,,,,,,,,
1000000,memory,groupby,pandas,4,16,7.043625,7.053,50,True,,,,,,,,,
1000000,memory,groupby,pandas,4,17,6.825541,6.83,50,True,,,,,,,,,
1000000,memory,groupby,pandas,4,18,7.134875,7.143,50,True,,,,,,,,,
1000000,memory,groupby,pandas,4,19,6.811042,6.815,50,True,,,,,,,,,
1000000,memory,groupby,pandas,4,20,6.725709,6.729,50,True,,,,,,,,,
1000000,memory,groupby,duckdb,4,16,2.314917,6.559,50,True,,,,,,,,,
1000000,memory,groupby,duckdb,4,17,2.224458,6.907,50,True,,,,,,,,,
1000000,memory,groupby,duckdb,4,18,2.139375,6.23,50,True,,,,,,,,,
1000000,memory,groupby,duckdb,4,19,2.15475,6.731,50,True,,,,,,,,,
1000000,memory,groupby,duckdb,4,20,2.315666,7.26,50,True,,,,,,,,,
10000000,warehouse,join_groupby,snowflake,4,16,231.719833,6.414,200,True,228.867333,2.8525,01c6f1d4-0001-fcf8-0001-9ade000aa562,129.0,37.0,92.0,0.0,0.0,215970304.0
10000000,warehouse,join_groupby,snowflake,4,17,172.097709,5.177,200,True,169.990125,2.107584,01c6f1d4-0001-fe0c-0001-9ade000afab2,135.0,43.0,92.0,0.0,0.0,226648576.0
10000000,warehouse,join_groupby,snowflake,4,18,176.119125,2.255,200,True,175.515667,0.603458,01c6f1d4-0001-fe0c-0001-9ade000afab6,142.0,45.0,97.0,0.0,0.0,226648576.0
10000000,warehouse,join_groupby,snowflake,4,19,177.508333,2.127,200,True,176.902416,0.605917,01c6f1d4-0001-fe0c-0001-9ade000afaba,142.0,43.0,99.0,0.0,0.0,215969792.0
10000000,warehouse,join_groupby,snowflake,4,20,218.14475,3.767,200,True,216.405833,1.738917,01c6f1d4-0001-fe0c-0001-9ade000afabe,153.0,43.0,110.0,0.0,0.0,226648576.0
100000,memory,groupby,pandas,4,16,1.609084,1.617,50,True,,,,,,,,,
100000,memory,groupby,pandas,4,17,1.449959,1.456,50,True,,,,,,,,,
100000,memory,groupby,pandas,4,18,1.429917,1.435,50,True,,,,,,,,,
100000,memory,groupby,pandas,4,19,1.418417,1.423,50,True,,,,,,,,,
100000,memory,groupby,pandas,4,20,1.409584,1.413,50,True,,,,,,,,,
100000,memory,groupby,duckdb,4,16,1.297125,1.54,50,True,,,,,,,,,
100000,memory,groupby,duckdb,4,17,1.238042,1.329,50,True,,,,,,,,,
100000,memory,groupby,duckdb,4,18,1.138584,1.234,50,True,,,,,,,,,
100000,memory,groupby,duckdb,4,19,1.130041,1.227,50,True,,,,,,,,,
100000,memory,groupby,duckdb,4,20,1.136917,1.385,50,True,,,,,,,,,
1000000,parquet,filter_project,duckdb,4,16,6.054458,19.537,198279,True,,,,,,,,,
1000000,parquet,filter_project,duckdb,4,17,5.77875,17.428,198279,True,,,,,,,,,
1000000,parquet,filter_project,duckdb,4,18,5.684833,17.364,198279,True,,,,,,,,,
1000000,parquet,filter_project,duckdb,4,19,5.923667,17.74,198279,True,,,,,,,,,
1000000,parquet,filter_project,duckdb,4,20,5.765417,17.536,198279,True,,,,,,,,,
1000000,parquet,filter_project,pandas,4,16,7.577417,21.8,198279,True,,,,,,,,,
1000000,parquet,filter_project,pandas,4,17,7.103875,20.641,198279,True,,,,,,,,,
1000000,parquet,filter_project,pandas,4,18,8.224958,22.721,198279,True,,,,,,,,,
1000000,parquet,filter_project,pandas,4,19,7.665375,21.476,198279,True,,,,,,,,,
1000000,parquet,filter_project,pandas,4,20,7.854042,22.557,198279,True,,,,,,,,,
1000000,warehouse,clean_derive,snowflake,4,16,670.145625,89.237,1000000,True,526.684792,143.460833,01c6f1d4-0001-fcf8-0001-9ade000aa56a,459.0,32.0,427.0,0.0,0.0,7627264.0
1000000,warehouse,clean_derive,snowflake,4,17,787.510208,72.864,1000000,True,638.294833,149.215375,01c6f1d4-0001-fe0c-0001-9ade000afac6,457.0,31.0,426.0,0.0,0.0,7627264.0
1000000,warehouse,clean_derive,snowflake,4,18,629.426375,42.538,1000000,True,488.10425,141.322125,01c6f1d4-0001-fe0c-0001-9ade000afaca,434.0,31.0,403.0,0.0,0.0,7627264.0
1000000,warehouse,clean_derive,snowflake,4,19,763.9805,95.215,1000000,True,511.808625,252.171875,01c6f1d4-0001-fcf8-0001-9ade000aa56e,440.0,35.0,405.0,0.0,0.0,7627264.0
1000000,warehouse,clean_derive,snowflake,4,20,759.513167,79.84,1000000,True,592.907167,166.606,01c6f1d4-0001-fcf8-0001-9ade000aa572,447.0,35.0,412.0,0.0,0.0,7627264.0
10000000,memory,groupby,duckdb,4,16,13.5435,51.798,50,True,,,,,,,,,
10000000,memory,groupby,duckdb,4,17,14.267709,54.621,50,True,,,,,,,,,
10000000,memory,groupby,duckdb,4,18,13.885334,53.207,50,True,,,,,,,,,
10000000,memory,groupby,duckdb,4,19,14.216,54.618,50,True,,,,,,,,,
10000000,memory,groupby,duckdb,4,20,13.613,52.527,50,True,,,,,,,,,
10000000,memory,groupby,pandas,4,16,60.952792,60.962,50,True,,,,,,,,,
10000000,memory,groupby,pandas,4,17,64.022667,64.016,50,True,,,,,,,,,
10000000,memory,groupby,pandas,4,18,60.194417,60.202,50,True,,,,,,,,,
10000000,memory,groupby,pandas,4,19,61.820041,61.821,50,True,,,,,,,,,
10000000,memory,groupby,pandas,4,20,62.135917,62.144,50,True,,,,,,,,,
10000000,parquet,join_groupby,pandas,4,16,346.614916,427.337,200,True,,,,,,,,,
10000000,parquet,join_groupby,pandas,4,17,355.299583,442.555,200,True,,,,,,,,,
10000000,parquet,join_groupby,pandas,4,18,354.008583,432.812,200,True,,,,,,,,,
10000000,parquet,join_groupby,pandas,4,19,340.491083,415.246,200,True,,,,,,,,,
10000000,parquet,join_groupby,pandas,4,20,340.471667,418.896,200,True,,,,,,,,,
10000000,parquet,join_groupby,duckdb,4,16,43.174083,160.693,200,True,,,,,,,,,
10000000,parquet,join_groupby,duckdb,4,17,43.246625,158.765,200,True,,,,,,,,,
10000000,parquet,join_groupby,duckdb,4,18,43.152916,160.425,200,True,,,,,,,,,
10000000,parquet,join_groupby,duckdb,4,19,42.878958,158.648,200,True,,,,,,,,,
10000000,parquet,join_groupby,duckdb,4,20,43.261791,161.015,200,True,,,,,,,,,
100000,warehouse,join_groupby,snowflake,4,16,709.669542,6.035,200,True,707.276209,2.393333,01c6f1d5-0001-fcf8-0001-9ade000aa576,645.0,64.0,581.0,0.0,0.0,1211904.0
100000,warehouse,join_groupby,snowflake,4,17,195.642291,4.838,200,True,193.76325,1.879041,01c6f1d5-0001-fcf8-0001-9ade000aa57a,88.0,53.0,35.0,0.0,0.0,1211904.0
100000,warehouse,join_groupby,snowflake,4,18,111.024583,3.158,200,True,109.9805,1.044083,01c6f1d5-0001-fe0c-0001-9ade000afad6,76.0,42.0,34.0,0.0,0.0,1211904.0
100000,warehouse,join_groupby,snowflake,4,19,116.665458,3.314,200,True,115.644625,1.020833,01c6f1d5-0001-fe0c-0001-9ade000afada,76.0,43.0,33.0,0.0,0.0,1211904.0
