rows,mode,workload,engine,block,run,elapsed_ms,cpu_ms,output_rows,validated
10000000,parquet,clean_derive,duckdb,6,26,104.904083,303.644,10000000,True
10000000,parquet,clean_derive,duckdb,6,27,89.315334,261.84,10000000,True
10000000,parquet,clean_derive,duckdb,6,28,67.831292,235.362,10000000,True
10000000,parquet,clean_derive,duckdb,6,29,66.480208,231.707,10000000,True
10000000,parquet,clean_derive,duckdb,6,30,66.887417,232.242,10000000,True
1000000,parquet,clean_derive,duckdb,6,26,8.966583,26.946,1000000,True
1000000,parquet,clean_derive,duckdb,6,27,8.749833,27.036,1000000,True
1000000,parquet,clean_derive,duckdb,6,28,8.482625,24.322,1000000,True
1000000,parquet,clean_derive,duckdb,6,29,8.512833,24.179,1000000,True
1000000,parquet,clean_derive,duckdb,6,30,8.589167,26.883,1000000,True
1000000,parquet,clean_derive,pandas,6,26,9.833833,24.009,1000000,True
1000000,parquet,clean_derive,pandas,6,27,8.986792,19.872,1000000,True
1000000,parquet,clean_derive,pandas,6,28,9.153625,19.92,1000000,True
1000000,parquet,clean_derive,pandas,6,29,9.600792,21.053,1000000,True
1000000,parquet,clean_derive,pandas,6,30,8.947292,19.926,1000000,True
10000000,parquet,join_groupby,pandas,6,26,307.904042,397.816,200,True
10000000,parquet,join_groupby,pandas,6,27,320.234208,407.817,200,True
10000000,parquet,join_groupby,pandas,6,28,396.267209,434.688,200,True
10000000,parquet,join_groupby,pandas,6,29,389.42425,448.147,200,True
10000000,parquet,join_groupby,pandas,6,30,372.818708,436.809,200,True
10000000,parquet,join_groupby,duckdb,6,26,45.40225,167.155,200,True
10000000,parquet,join_groupby,duckdb,6,27,45.483958,169.631,200,True
10000000,parquet,join_groupby,duckdb,6,28,44.786625,165.724,200,True
10000000,parquet,join_groupby,duckdb,6,29,45.031541,167.194,200,True
10000000,parquet,join_groupby,duckdb,6,30,44.921667,166.212,200,True
100000,memory,filter_project,duckdb,6,26,1.158167,1.19,19886,True
100000,memory,filter_project,duckdb,6,27,0.9325,0.964,19886,True
100000,memory,filter_project,duckdb,6,28,1.279417,1.652,19886,True
100000,memory,filter_project,duckdb,6,29,1.117459,1.47,19886,True
100000,memory,filter_project,duckdb,6,30,1.036083,1.315,19886,True
100000,memory,filter_project,pandas,6,26,0.810792,0.818,19886,True
100000,memory,filter_project,pandas,6,27,0.620292,0.629,19886,True
100000,memory,filter_project,pandas,6,28,0.552833,0.561,19886,True
100000,memory,filter_project,pandas,6,29,0.643292,0.652,19886,True
100000,memory,filter_project,pandas,6,30,0.544709,0.552,19886,True
100000,parquet,filter_project,duckdb,6,26,2.356708,2.398,19886,True
100000,parquet,filter_project,duckdb,6,27,2.407708,2.444,19886,True
100000,parquet,filter_project,duckdb,6,28,2.311125,2.351,19886,True
100000,parquet,filter_project,duckdb,6,29,2.293084,2.327,19886,True
100000,parquet,filter_project,duckdb,6,30,2.365166,2.401,19886,True
100000,parquet,filter_project,pandas,6,26,3.0135,3.848,19886,True
100000,parquet,filter_project,pandas,6,27,2.799083,3.552,19886,True
100000,parquet,filter_project,pandas,6,28,2.585166,3.322,19886,True
100000,parquet,filter_project,pandas,6,29,2.659,3.428,19886,True
100000,parquet,filter_project,pandas,6,30,2.649,3.417,19886,True
10000000,parquet,groupby,pandas,6,26,100.616542,167.864,50,True
10000000,parquet,groupby,pandas,6,27,96.332791,162.516,50,True
10000000,parquet,groupby,pandas,6,28,97.689125,161.261,50,True
10000000,parquet,groupby,pandas,6,29,99.022083,165.155,50,True
10000000,parquet,groupby,pandas,6,30,96.221458,161.55,50,True
10000000,parquet,groupby,duckdb,6,26,28.762542,108.063,50,True
10000000,parquet,groupby,duckdb,6,27,29.2055,110.49,50,True
10000000,parquet,groupby,duckdb,6,28,27.9375,105.747,50,True
10000000,parquet,groupby,duckdb,6,29,29.600875,110.931,50,True
10000000,parquet,groupby,duckdb,6,30,28.086458,105.607,50,True
100000,parquet,groupby,pandas,6,26,4.042625,4.609,50,True
100000,parquet,groupby,pandas,6,27,3.379916,3.809,50,True
100000,parquet,groupby,pandas,6,28,3.790792,4.171,50,True
100000,parquet,groupby,pandas,6,29,4.201541,4.62,50,True
100000,parquet,groupby,pandas,6,30,3.446458,3.815,50,True
100000,parquet,groupby,duckdb,6,26,1.957334,2.016,50,True
100000,parquet,groupby,duckdb,6,27,1.990334,2.085,50,True
100000,parquet,groupby,duckdb,6,28,2.091583,2.171,50,True
100000,parquet,groupby,duckdb,6,29,1.944958,2.064,50,True
100000,parquet,groupby,duckdb,6,30,2.033458,2.096,50,True
1000000,memory,groupby,pandas,6,26,7.971334,7.957,50,True
1000000,memory,groupby,pandas,6,27,8.533542,8.535,50,True
1000000,memory,groupby,pandas,6,28,8.36625,8.371,50,True
1000000,memory,groupby,pandas,6,29,7.940417,7.941,50,True
1000000,memory,groupby,pandas,6,30,8.464167,8.443,50,True
1000000,memory,groupby,duckdb,6,26,2.833916,7.35,50,True
1000000,memory,groupby,duckdb,6,27,2.623792,7.098,50,True
1000000,memory,groupby,duckdb,6,28,2.538917,7.219,50,True
1000000,memory,groupby,duckdb,6,29,2.761959,7.209,50,True
1000000,memory,groupby,duckdb,6,30,2.73,7.555,50,True
10000000,memory,filter_project,pandas,6,26,15.365583,15.365,1980090,True
10000000,memory,filter_project,pandas,6,27,15.365,15.364,1980090,True
10000000,memory,filter_project,pandas,6,28,15.211208,15.187,1980090,True
10000000,memory,filter_project,pandas,6,29,15.114666,15.042,1980090,True
10000000,memory,filter_project,pandas,6,30,15.271042,15.247,1980090,True
10000000,memory,filter_project,duckdb,6,26,11.650958,34.705,1980090,True
10000000,memory,filter_project,duckdb,6,27,11.036209,32.248,1980090,True
10000000,memory,filter_project,duckdb,6,28,15.177417,38.72,1980090,True
10000000,memory,filter_project,duckdb,6,29,13.162084,37.912,1980090,True
10000000,memory,filter_project,duckdb,6,30,11.137292,32.634,1980090,True
1000000,memory,clean_derive,duckdb,6,26,5.388875,13.24,1000000,True
1000000,memory,clean_derive,duckdb,6,27,4.980625,12.694,1000000,True
1000000,memory,clean_derive,duckdb,6,28,5.01625,12.597,1000000,True
1000000,memory,clean_derive,duckdb,6,29,5.0145,12.588,1000000,True
1000000,memory,clean_derive,duckdb,6,30,4.864041,12.619,1000000,True
1000000,memory,clean_derive,pandas,6,26,3.4865,3.494,1000000,True
1000000,memory,clean_derive,pandas,6,27,3.195125,3.205,1000000,True
1000000,memory,clean_derive,pandas,6,28,3.370958,3.381,1000000,True
1000000,memory,clean_derive,pandas,6,29,3.775,3.764,1000000,True
1000000,memory,clean_derive,pandas,6,30,3.342125,3.348,1000000,True
100000,memory,groupby,pandas,6,26,2.536708,2.544,50,True
100000,memory,groupby,pandas,6,27,2.470542,2.462,50,True
100000,memory,groupby,pandas,6,28,2.66125,2.67,50,True
100000,memory,groupby,pandas,6,29,2.628458,2.633,50,True
100000,memory,groupby,pandas,6,30,2.522291,2.531,50,True
100000,memory,groupby,duckdb,6,26,1.648667,2.002,50,True
100000,memory,groupby,duckdb,6,27,1.56325,2.399,50,True
100000,memory,groupby,duckdb,6,28,1.426583,1.669,50,True
100000,memory,groupby,duckdb,6,29,1.7135,1.998,50,True
100000,memory,groupby,duckdb,6,30,1.411,1.661,50,True
1000000,parquet,filter_project,duckdb,6,26,6.7475,20.946,198279,True
1000000,parquet,filter_project,duckdb,6,27,6.158916,18.12,198279,True
1000000,parquet,filter_project,duckdb,6,28,6.265417,18.486,198279,True
1000000,parquet,filter_project,duckdb,6,29,6.388625,18.888,198279,True
1000000,parquet,filter_project,duckdb,6,30,6.288125,18.216,198279,True
1000000,parquet,filter_project,pandas,6,26,7.726833,22.742,198279,True
1000000,parquet,filter_project,pandas,6,27,7.300542,21.392,198279,True
1000000,parquet,filter_project,pandas,6,28,7.482583,21.521,198279,True
1000000,parquet,filter_project,pandas,6,29,7.102375,21.018,198279,True
1000000,parquet,filter_project,pandas,6,30,7.963625,23.023,198279,True
10000000,memory,groupby,duckdb,6,26,14.398209,54.398,50,True
10000000,memory,groupby,duckdb,6,27,14.440041,54.966,50,True
10000000,memory,groupby,duckdb,6,28,13.853083,52.524,50,True
10000000,memory,groupby,duckdb,6,29,14.245333,53.783,50,True
10000000,memory,groupby,duckdb,6,30,14.7575,55.582,50,True
10000000,memory,groupby,pandas,6,26,64.494666,64.365,50,True
10000000,memory,groupby,pandas,6,27,62.706542,62.56,50,True
10000000,memory,groupby,pandas,6,28,62.825125,62.634,50,True
10000000,memory,groupby,pandas,6,29,62.214167,62.097,50,True
10000000,memory,groupby,pandas,6,30,62.793125,62.682,50,True
10000000,memory,clean_derive,pandas,6,26,28.88025,28.839,10000000,True
10000000,memory,clean_derive,pandas,6,27,28.421334,28.37,10000000,True
10000000,memory,clean_derive,pandas,6,28,28.057167,28.053,10000000,True
10000000,memory,clean_derive,pandas,6,29,28.417084,28.381,10000000,True
10000000,memory,clean_derive,pandas,6,30,28.3145,28.248,10000000,True
10000000,memory,clean_derive,duckdb,6,26,37.676167,116.997,10000000,True
10000000,memory,clean_derive,duckdb,6,27,36.563375,115.032,10000000,True
10000000,memory,clean_derive,duckdb,6,28,36.804666,116.017,10000000,True
10000000,memory,clean_derive,duckdb,6,29,37.944875,118.604,10000000,True
10000000,memory,clean_derive,duckdb,6,30,39.355875,121.188,10000000,True
100000,parquet,join_groupby,duckdb,6,26,4.682458,5.283,200,True
100000,parquet,join_groupby,duckdb,6,27,4.388375,4.547,200,True
100000,parquet,join_groupby,duckdb,6,28,4.780875,5.333,200,True
100000,parquet,join_groupby,duckdb,6,29,4.771583,5.314,200,True
100000,parquet,join_groupby,duckdb,6,30,4.76575,6.944,200,True
100000,parquet,join_groupby,pandas,6,26,7.350542,8.234,200,True
100000,parquet,join_groupby,pandas,6,27,7.253459,8.098,200,True
100000,parquet,join_groupby,pandas,6,28,7.451666,8.347,200,True
100000,parquet,join_groupby,pandas,6,29,6.9345,7.688,200,True
100000,parquet,join_groupby,pandas,6,30,7.104625,7.861,200,True
10000000,parquet,filter_project,pandas,6,26,59.204,214.2,1980090,True
10000000,parquet,filter_project,pandas,6,27,56.996541,210.892,1980090,True
10000000,parquet,filter_project,pandas,6,28,56.629625,207.705,1980090,True
10000000,parquet,filter_project,pandas,6,29,58.108875,214.457,1980090,True
10000000,parquet,filter_project,pandas,6,30,56.5965,207.745,1980090,True
10000000,parquet,filter_project,duckdb,6,26,47.694375,173.267,1980090,True
10000000,parquet,filter_project,duckdb,6,27,47.815083,173.126,1980090,True
10000000,parquet,filter_project,duckdb,6,28,47.092125,170.724,1980090,True
10000000,parquet,filter_project,duckdb,6,29,46.508083,170.347,1980090,True
10000000,parquet,filter_project,duckdb,6,30,47.43875,172.047,1980090,True
1000000,parquet,groupby,duckdb,6,26,4.406917,12.284,50,True
1000000,parquet,groupby,duckdb,6,27,4.331125,13.313,50,True
1000000,parquet,groupby,duckdb,6,28,4.118125,11.994,50,True
1000000,parquet,groupby,duckdb,6,29,4.127292,11.72,50,True
1000000,parquet,groupby,duckdb,6,30,4.221666,11.971,50,True
1000000,parquet,groupby,pandas,6,26,13.467083,21.004,50,True
1000000,parquet,groupby,pandas,6,27,13.474708,20.947,50,True
1000000,parquet,groupby,pandas,6,28,11.174833,17.557,50,True
1000000,parquet,groupby,pandas,6,29,11.929208,17.67,50,True
1000000,parquet,groupby,pandas,6,30,11.217,16.851,50,True
100000,parquet,clean_derive,pandas,6,26,2.341208,3.364,100000,True
100000,parquet,clean_derive,pandas,6,27,2.240292,3.221,100000,True
100000,parquet,clean_derive,pandas,6,28,2.409875,3.501,100000,True
100000,parquet,clean_derive,pandas,6,29,2.190084,3.157,100000,True
100000,parquet,clean_derive,pandas,6,30,2.355541,3.341,100000,True
100000,parquet,clean_derive,duckdb,6,26,3.148958,5.402,100000,True
100000,parquet,clean_derive,duckdb,6,27,3.002375,3.043,100000,True
100000,parquet,clean_derive,duckdb,6,28,2.876875,2.912,100000,True
100000,parquet,clean_derive,duckdb,6,29,2.931084,2.963,100000,True
100000,parquet,clean_derive,duckdb,6,30,2.94725,2.99,100000,True
100000,memory,join_groupby,pandas,6,26,5.133,5.14,200,True
100000,memory,join_groupby,pandas,6,27,4.825959,4.835,200,True
100000,memory,join_groupby,pandas,6,28,4.683792,4.687,200,True
100000,memory,join_groupby,pandas,6,29,4.771709,4.773,200,True
100000,memory,join_groupby,pandas,6,30,4.818125,4.827,200,True
100000,memory,join_groupby,duckdb,6,26,4.021,5.218,200,True
100000,memory,join_groupby,duckdb,6,27,3.893041,4.252,200,True
100000,memory,join_groupby,duckdb,6,28,3.849833,4.135,200,True
100000,memory,join_groupby,duckdb,6,29,3.5765,3.85,200,True
100000,memory,join_groupby,duckdb,6,30,3.903791,4.295,200,True
1000000,memory,filter_project,pandas,6,26,2.104708,2.118,198279,True
1000000,memory,filter_project,pandas,6,27,2.029125,2.034,198279,True
1000000,memory,filter_project,pandas,6,28,1.908958,1.922,198279,True
1000000,memory,filter_project,pandas,6,29,2.058459,2.046,198279,True
1000000,memory,filter_project,pandas,6,30,2.033084,2.041,198279,True
1000000,memory,filter_project,duckdb,6,26,2.385041,5.121,198279,True
1000000,memory,filter_project,duckdb,6,27,2.088875,4.543,198279,True
1000000,memory,filter_project,duckdb,6,28,2.198042,4.765,198279,True
1000000,memory,filter_project,duckdb,6,29,1.915459,4.153,198279,True
1000000,memory,filter_project,duckdb,6,30,2.161792,4.587,198279,True
1000000,memory,join_groupby,pandas,6,26,26.622875,26.618,200,True
1000000,memory,join_groupby,pandas,6,27,26.790334,26.767,200,True
1000000,memory,join_groupby,pandas,6,28,26.656917,26.623,200,True
1000000,memory,join_groupby,pandas,6,29,26.206208,26.155,200,True
1000000,memory,join_groupby,pandas,6,30,26.550959,26.512,200,True
1000000,memory,join_groupby,duckdb,6,26,7.097792,17.922,200,True
1000000,memory,join_groupby,duckdb,6,27,7.203666,18.585,200,True
1000000,memory,join_groupby,duckdb,6,28,6.821916,18.604,200,True
1000000,memory,join_groupby,duckdb,6,29,7.021584,17.256,200,True
1000000,memory,join_groupby,duckdb,6,30,6.978417,17.688,200,True
1000000,parquet,join_groupby,duckdb,6,26,8.629917,21.836,200,True
1000000,parquet,join_groupby,duckdb,6,27,8.71725,21.303,200,True
1000000,parquet,join_groupby,duckdb,6,28,8.792209,22.969,200,True
1000000,parquet,join_groupby,duckdb,6,29,8.1395,19.977,200,True
1000000,parquet,join_groupby,duckdb,6,30,8.049125,20.181,200,True
1000000,parquet,join_groupby,pandas,6,26,33.028541,43.598,200,True
1000000,parquet,join_groupby,pandas,6,27,32.090916,40.344,200,True
1000000,parquet,join_groupby,pandas,6,28,31.211292,39.083,200,True
1000000,parquet,join_groupby,pandas,6,29,31.095834,39.49,200,True
1000000,parquet,join_groupby,pandas,6,30,31.550916,40.011,200,True
100000,memory,clean_derive,duckdb,6,26,2.155125,3.31,100000,True
100000,memory,clean_derive,duckdb,6,27,1.958708,3.083,100000,True
100000,memory,clean_derive,duckdb,6,28,1.888125,2.916,100000,True
100000,memory,clean_derive,duckdb,6,29,1.91475,3.022,100000,True
100000,memory,clean_derive,duckdb,6,30,2.132459,3.25,100000,True
100000,memory,clean_derive,pandas,6,26,0.842333,0.852,100000,True
100000,memory,clean_derive,pandas,6,27,0.992166,1.001,100000,True
100000,memory,clean_derive,pandas,6,28,0.828458,0.833,100000,True
100000,memory,clean_derive,pandas,6,29,0.699291,0.706,100000,True
100000,memory,clean_derive,pandas,6,30,0.919167,0.927,100000,True
10000000,memory,join_groupby,duckdb,6,26,37.688625,141.034,200,True
10000000,memory,join_groupby,duckdb,6,27,37.903083,142.526,200,True
10000000,memory,join_groupby,duckdb,6,28,37.333916,139.878,200,True
10000000,memory,join_groupby,duckdb,6,29,37.6565,140.276,200,True
10000000,memory,join_groupby,duckdb,6,30,38.316,145.444,200,True
10000000,memory,join_groupby,pandas,6,26,266.826208,266.137,200,True
10000000,memory,join_groupby,pandas,6,27,264.803792,264.399,200,True
10000000,memory,join_groupby,pandas,6,28,304.14275,294.671,200,True
10000000,memory,join_groupby,pandas,6,29,337.716208,297.521,200,True
10000000,memory,join_groupby,pandas,6,30,367.890417,320.912,200,True
